"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens.no.cov","sens.cov"
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.135479661349619,0.00473337999263283
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0933183972184744,0.139373451805131
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.167671537094818,0.052144632713568
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.000138821818745105,0.133420196427738
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",1.20367481327412e-06,0.000162644457159923
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00176110589683324,1.16262773990997e-06
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.000291594166056758,0.000242070904785702
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",1.09698616843702e-08,0.247608934190695
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0382817526961835,4.81775541682175e-08
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0163124287775047,0.255037299150951
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0229153643681539,0.0247316875448876
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.333497664372819,0.0312435150506328
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",8.94185889114213e-05,0.264883912033589
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0455155550031981,6.1383448120826e-05
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.000280730047863125,0.0458528978710697
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00776300190465929,0.000326217788688961
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.191829290710172,0.00166377359260925
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0051766953098852,0.0731252379562277
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0431130093355319,0.0033156865162518
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00435158021712921,0.00141165193696111
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0549914367350551,0.00308601727832789
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00187178522168587,0.0457036406584558
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0307467582597197,6.58372988477483e-05
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0482606248079449,0.0607341518781814
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0177184149988261,0.0407296704918443
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0771858794346579,0.0201690975274613
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",1.23881581165372e-05,0.00517386059324186
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00446369266697883,7.1008214994012e-06
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00946472315372807,0.0634128689667311
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0108149173922316,0.0101228811702494
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.326058397931271,0.00610556648656247
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00393827097653372,0.205181113536787
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0039933970174365,5.15745043119241e-05
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.203776848906208,0.0039900693424889
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0492089965706182,0.00185526794765676
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0266192217316671,0.00879127711934102
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.142810585009839,0.147575203149247
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",8.94217415645172e-07,1.890288450795e-08
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.01247316594585,0.00050677327690075
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.130894424152586,0.114391406014774
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0108952528457639,0.0105310148065285
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",1.3203195279937e-05,0.000489375074663828
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00693562533295435,0.0117944369524141
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.000687065605660951,0.000781882889610737
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0427744888872555,0.00171061319272634
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00830852445250082,0.0248199562909077
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.383632339321835,0.337062868715271
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0249590297144011,0.0183002599554879
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",1.40075154074087e-10,3.92161288462621e-10
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.271586185103684,0.222944426995145
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.000139550368130834,2.92465689807724e-05
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.324988686998239,0.392154248896911
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0395595535330558,0.00337183590363775
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.105591347220154,0.167319491474216
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00360266032816885,0.00229825134317224
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.124147787810192,0.109536930235637
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0463767748634289,0.0316352943090373
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0366520372366848,0.0140001535335481
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0372595363979627,0.0320758976457953
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0257381115792349,0.0267982120928553
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0897611671702493,0.0224526791945653
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",6.5840512280648e-05,6.42015002712513e-06
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0120295773832394,0.00640949730815192
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.000890681146093463,0.000461370783332755
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0368801626922784,0.0355826759277478
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00211641621852846,0.0723048798410554
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.000677122097719791,0.000557638799729622
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.273609939286897,0.0696497250190291
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.000665272144357157,0.177549705146994
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0950920226568013,0.000166084023991783
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.170533894269722,0.0062650834920355
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00141087486044249,0.0154889070435703
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.000286489888499046,0.00144409626261761
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.11915315113281,0.0192533297840532
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.00130924415029906,0.266356553752975
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0633521806874492,0.0169356397180117
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.232950853738145,0.000352514305731976
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0181818300290419,0.111925676216138
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.000130445515381727,0.0110625152581538
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.194695408040344,0.0803912488186312
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",7.80423708851223e-06,0.0282488659334044
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.168669018484256,1.17258900734331e-08
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.0276491242979749,0.150735098478146
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",6.94118024108439e-07,0.115216782653973
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","density","B","all","all",0.340316201127174,0.181042135488048
