"Name","locality","Longitude","Latitude","Altitude","month","year","pet","pr","tas","tasmax","tasmin","X","pet_c","pet_scaled","pr_scaled","tas_scaled"
"Císarská rokle","Cr",14.13109,49.92955,270,1,1997,1137,18.35,-5.14999999999998,-2.54999999999995,-9.34999999999997,6,6.79057134861766,-0.884997504394113,-0.834749541954853,-1.43681977700415
"Kodská stena","Ks",14.12305,49.93391,350,1,1997,1268,18.09,-5.04999999999995,-2.44999999999999,-9.25,7,6.85254785837352,-0.822466444433021,-0.843624146991373,-1.40883428862166
"Radotánské údolí","Ru",14.312,49.99823,290,1,1997,1196,19.25,-4.94999999999999,-2.25,-9.25,8,7.03134190779544,-0.800680080812548,-0.748970279579058,-1.43620433816655
"Haknovec","Hk",14.19022,49.93912,287,1,1998,1573,12.15,1.55000000000001,4.25,-1.04999999999995,5,9.48901427837996,0.971921250966181,-1.34711744002013,0.714816851644639
"Císarská rokle","Cr",14.13109,49.92955,270,1,1998,1776,12.38,1.45000000000005,4.15000000000003,-1.04999999999995,6,9.32556937209222,0.934751495312897,-1.36338177756141,0.71718602157107
"Kodská stena","Ks",14.12305,49.93391,350,1,1998,2123,12.34,1.35000000000002,4.05000000000001,-1.14999999999998,7,9.27326428824948,0.937282427672016,-1.35604110175709,0.715203272551167
"Radotánské údolí","Ru",14.312,49.99823,290,1,1998,1874,12.83,1.55000000000001,4.15000000000003,-1.14999999999998,8,9.3888660323023,0.864847586004179,-1.30069970136009,0.722253048673346
"Haknovec","Hk",14.19022,49.93912,287,1,1999,1452,35.13,1.05000000000001,4.45000000000005,-1.54999999999995,5,9.98667709581484,1.32543521311786,0.73936331755112,0.552358476270857
"Císarská rokle","Cr",14.13109,49.92955,270,1,1999,1600,36.3,0.950000000000045,4.35000000000002,-1.64999999999998,6,9.91941519578826,1.36104387646824,0.754689089391487,0.554003764103251
"Kodská stena","Ks",14.12305,49.93391,350,1,1999,1915,36.32,0.850000000000023,4.25,-1.64999999999998,7,9.75351951594771,1.2864057635713,0.780960389596271,0.549262838084539
