Plot,TagID,Transplant,Year_t,Height_t,Width_t,Perp_t,Goodbuds_t,Year_t1,Recruit,Newplant,Survival_t1,Height_t1,Width_t1,Perp_t1,Goodbuds_t1,comments,
8,60,0,2013,44,32,12,0,2014,0,0,1,58,53,17,1,,
8,61,0,2013,68,94,73,12,2014,0,0,1,92,109,95,19,,
8,62,0,2013,98,46,43,4,2014,0,0,1,98,51,47,0,,
8,63,0,2013,44,32,11,0,2014,0,0,1,44,41,21,0,,
8,64,0,2013,80,49,44,2,2014,0,0,1,90,53,48,4,"1 main stalk alive, 4 dead",
8,65,0,2013,98,65,50,0,2014,0,0,1,95,83,47,4,,
8,66,0,2013,125,100,85,22,2014,0,0,1,127,114,94,42,1-NP-ad,
8,67,0,2013,12,6,6,0,2014,0,0,1,8,8,3,0,"mostly dead, internal moth damage",
8,68,0,2013,28,16,14,0,2014,0,0,1,40,20,17,0,1-CV-ad,
8,69,0,2013,23,17,11,0,2014,0,0,1,19,15,14,0,mostly dead,
8,70,0,2013,85,65,45,0,2014,0,0,1,79,82,48,11,,
8,71,0,2013,118,94,477,2,2014,0,0,1,130,102,92,9,,
8,72,0,2013,36,21,21,0,2014,0,0,1,41,38,22,0,,
8,73,0,2013,87,90,57,0,2014,0,0,1,90,85,52,21,,
8,74,0,2013,31,19,15,0,2014,0,0,1,36,12,15,0,,
8,76,0,2013,119,117,83,8,2014,0,0,1,127,109,97,3,,
8,77,0,2013,92,71,60,4,2014,0,0,1,107,90,69,2,1 unk black ant with long legs,
8,78,0,2013,47,41,30,0,2014,0,0,1,54,44,40,0,,
8,79,0,2013,78,109,83,0,2014,0,0,1,86,108,80,2,,
8,80,0,2013,85,84,49,3,2014,0,0,1,107,78,59,0,half dead,
8,82,0,2013,13,6,2,0,2014,0,0,0,,,,,,
8,83,0,2013,33,23,22,0,2014,0,0,1,34,31,26,0,,
8,84,0,2013,16,5,4,0,2014,0,0,1,21,14,7,0,,
8,85,0,2013,12,7,4,0,2014,0,0,1,11,8,3,0,"1-WVL-gerst, dying",
8,86,0,2013,,,,,2014,0,0,0,,,,,"not on 2014 data sheet, dead in 2013",
8,87,0,2013,22,15,6,0,2014,0,0,1,22,12,10,0,,
8,88,,2013,17,8,3,0,2014,0,0,1,24,11,6,0,,
8,89,,2013,9,7,4,0,2014,0,0,1,21,10.5,8,0,,
8,90,,2013,36,34,9,0,2014,0,0,1,36,39,7,0,,
8,91,,2013,15,6,4,0,2014,0,0,1,19,7.5,3,0,,
8,92,,2013,16,16,2,0,2014,0,0,0,,,,,,
8,93,,2013,15,15,9,0,2014,0,0,1,28,27,19,0,,
8,94,,,,,,,2014,0,1,,8.5,2,2,0,,
8,95,,,,,,,2014,0,1,,17,14.5,10,0,,
8,96,,,,,,,2014,0,1,,5,1.5,1.5,0,,
8,97,,,,,,,2014,0,1,,22,12,17,0,,
8,98,,,,,,,2014,0,1,,22,15,8,0,,
1,113,,,,,,,2014,0,1,,10,2,2,0,,
1,114,,,,,,,2014,0,1,,2,1,1,0,,
1,115,,,,,,,2014,1,0,,,,,,11 new recruits and 3 dead (cluster),
1,117,,,,,,,2014,0,1,,11,10,3.5,0,,
3,100,0,2013,29,25,14,0,2014,0,0,1,34,20,17,0,,
3,101,0,2013,19,9,8,0,2014,0,0,1,25,17,14,0,,
3,102,,2013,15,9,8,0,2014,0,0,1,23,18,16,0,,
3,104,,2013,13,4,2,0,2014,0,0,0,,,,,,
3,105,,2013,12,8,5,0,2014,0,0,1,19,14,9,0,,
3,106,,2013,13,9,4,0,2014,0,0,0,,,,,not on 2014 sheet,
3,107,,2013,14,9,7,0,2014,0,0,0,,,,,not on 2014 sheet,
3,108,,2013,9,5,3,0,2014,0,0,1,17,8,8,0,,
3,109,,2013,10,6,4,0,2014,0,0,1,12.5,5,3.5,0,,
3,110,,,,,,,2014,1,0,,1.5,0.3,0.5,0,,
3,111,,,,,,,2014,0,1,,6,1.5,1.5,0,,
3,112,,,,,,,2014,1,0,,9,9,7,0,recruit from colnal growth,
3,114,,,,,,,2014,1,0,,2,0.5,0.5,0,,
3,115,,,,,,,2014,1,0,,1.5,0.4,0.3,0,,
3,116,,,,,,,2014,1,0,,3,0.5,0.4,0,,
3,117,,,,,,,2014,1,0,,2,1,1,0,,
3,118,,,,,,,2014,0,1,,17,7,5,0,not new,
3,119,,,,,,,2014,0,1,,5,1,1,0,,
3,120,,,,,,,2014,0,1,,3,1,1,0,,
3,121,,,,,,,2014,1,0,,2.2,0.5,0.5,0,,
3,122,,,,,,,2014,1,0,,2.5,0.3,0.5,0,,
3,123,,,,,,,2014,1,0,,2.5,0.5,0.5,0,,
3,124,,,,,,,2014,1,0,,1.5,0.3,0.3,0,,
3,125,,,,,,,2014,1,0,,1.5,0.5,0.5,0,,
3,126,,,,,,,2014,1,0,,2,0.5,0.5,0,possibly older than others,
3,127,,,,,,,2014,1,0,,1,0.5,0.3,0,,
3,128,,,,,,,2014,1,0,,2,0.4,0.4,0,,
3,129,,,,,,,2014,1,0,,1.8,0.5,0.5,0,,
3,130,,,,,,,2014,1,0,,2,0.5,0.5,0,,
3,131,,,,,,,2014,1,0,,2,1,1,0,,
4,100,,2013,14,6,4,0,2014,0,0,0,,,,,missing data,
4,101,,2013,8,2,1,0,2014,0,0,0,,,,,,
4,102,,2013,4,3,1,0,2014,0,0,1,5,6,2,0,,
4,103,,2013,3,1,1,0,2014,0,0,1,6,3,2,0,,
4,104,,2013,10,10,9,0,2014,0,0,1,20,14,12,0,,
4,105,,2013,21,16,7,0,2014,0,0,1,24,18,16,0,,
4,105,,2013,21,16,7,0,2014,0,0,1,24,18,16,0,,
4,106,,2013,21,4,3,0,2014,0,0,1,29,17,9,0,,
4,107,,2013,11,7,5,0,2014,0,0,1,16,12,10.5,0,"hiding in bush, not new",
4,109,,,,,,,2014,0,1,,25,16,4,0,,
4,110,,,,,,,2014,0,1,,8,8,3.5,0,,
4,111,,,,,,,2014,0,1,,7.5,1.5,1.5,0,,
4,112,,,,,,,2014,0,1,,34,13,12,0,,
1,116A,,,,,,,2014,1,0,,2,0.3,0.2,0,,
1,116B,,,,,,,2014,1,0,,1,0.2,0.2,0,"1-NP-ad, 1-NP-juv",
1,19A,0,2013,79,54,40,8,2014,0,0,1,79,62,44,4,,
1,19B,0,2013,82,39,37,1,2014,0,0,1,82,40,26,1,,
1,51B,,,,,,,2014,0,0,1,18,26,4,0,,
1,53X,0,2013,64,26,21,2,2014,0,0,1,74,36,30,5,,
1,53Y,0,2013,60,40,25,0,2014,0,0,1,67,58,35,0,,
1,63A,0,2013,52,37,34,0,2014,0,0,1,47,46,29,0,A & B may be same plant,
1,63B,0,2013,22,28,25,0,2014,0,0,1,34,27,20,0,,
1,69A,0,2013,14,11,5,0,2014,0,0,0,,,,,,
1,69B,0,2013,12,2,2,0,2014,0,0,1,14,5,6,0,,
1,69C,0,2013,12,8,5,0,2014,0,0,1,14,16,12,0,,
1,73C,0,2013,7,4,1,0,2014,0,0,1,8,7,5,0,,
1,73D,0,2013,7,3,1,0,2014,0,0,1,8,5,2,0,not on 2014 data sheet,
1,73E,0,2013,,,,,2014,0,0,0,,,,,1-WVL-gerst,
1,75A,0,2013,35,24,22,0,2014,0,0,1,37,33,34,0,,
1,75B,0,2013,21,16,14,0,2014,0,0,1,30,35,10,0,,
1,82A,0,2013,19,9,3,0,2014,0,0,1,18,8,6,0,,
1,82B,0,2013,5,3,2,0,2014,0,0,1,7,4,2,0,,
1,82C,0,2013,5,2,1,0,2014,0,0,1,10,3,2,0,,
1,82D,0,2013,2,1,1,0,2014,0,0,0,,,,,,
1,92A,,2013,7,5,2,0,2014,0,0,1,6,2.5,1,0,,
1,92B,,2013,9,3,2,0,2014,0,0,1,8,3,2,0,2-NP-ad,
1,TR1,1,2013,43,42,34,0,2014,0,0,1,46,41,40,0,,
1,TR10,1,2013,19,14,8,0,2014,0,0,0,,,,,,
1,TR11,1,2013,45,38,11,0,2014,0,0,1,43,23,14,0,2-NP-ad,
1,TR12,1,2013,51,41,32,0,2014,0,0,1,60,41,30,0,,
1,TR13,1,2013,35,34,22,0,2014,0,0,1,22,21,14,0,,
1,TR2,1,2013,48,31,24,0,2014,0,0,1,49,40,25,1,,
1,TR3,1,2013,45,39,32,0,2014,0,0,1,54,34,28,0,not on 2014 data sheet,
1,TR4,1,2013,,,,,2014,0,0,0,,,,,,
1,TR5,1,2013,27,24,15,0,2014,0,0,1,33,19,11,0,,
1,TR6,1,2013,14,4,2,0,2014,0,0,0,,,,,,
1,TR8,1,2013,36,26,18,0,2014,0,0,1,48,33,26,0,,
1,TR9,1,2013,41,42,17,0,2014,0,0,1,47,41,4,0,,
2,71A,,2013,13,2,2,0,2014,0,0,1,17,95,3,0,,
2,71B,,2013,9,2,1.5,0,2014,0,0,1,10,95,2,0,,
2,80A,,2013,6,1.5,1.5,0,2014,0,0,1,7,4,1.5,0,,
2,80B,,2013,6,3,2,0,2014,0,0,1,10,3.5,3.5,0,,
2,80C,,2013,6,2,2,0,2014,0,0,1,10,6.5,3,0,,
2,86A,,,,,,,2014,1,0,,0.5,0.5,0.5,0,east of 86A,
2,86B,,,,,,,2014,1,0,,2.5,1,0.8,0,,
2,TR1,1,2013,40,31,25,0,2014,0,0,1,37,32,39,0,,
2,TR11,1,2013,43,55,46,0,2014,0,0,1,50,51,47,0,,
2,TR12,1,2013,31,11,8,0,2014,0,0,1,28,13,7,0,,
2,TR13,1,2013,45,30,15,0,2014,0,0,1,52,32,18,0,,
2,TR14,1,2013,,,,,2014,0,0,0,,,,,"roots exposed, soil washed away, may affect height",
2,TR15,1,2013,34,35,31,0,2014,0,0,1,38,42,33,0,,
2,TR16,1,2013,27,25,17,0,2014,0,0,1,31,29,27,0,,
2,TR17,1,2013,12,2,1,0,2014,0,0,0,,,,,no tag but location is right for TR 17?,
2,TR18,1,2013,36,29,19,0,2014,0,0,1,39,37,22,0,,
2,TR2,1,2013,31,29,22,0,2014,0,0,1,35,29,25,0,,
2,TR3,1,2013,22,20,17,0,2014,0,0,1,16,14,12,0,,
2,TR4,1,2013,39,42,30,0,2014,0,0,1,45,57,29,0,,
2,TR7,1,2013,42,23,15,0,2014,0,0,1,46,23,22,0,,
2,TR8,1,2013,10,5,3,0,2014,0,0,0,,,,,,
3,103A,,2013,15,7,6,0,2014,0,0,1,22,16,14,0,,
3,103B,,2013,9,5,2,0,2014,0,0,1,11,6,4,0,,
3,103C,,2013,3,1.5,1,0,2014,0,0,0,,,,,,
3,103D,,2013,15,6,2,0,2014,0,0,1,22,16,14,0,"north, not tagged",
3,113A,,,,,,,2014,1,0,,1,0.3,0.3,0,"south, not tagged",
3,113B,,,,,,,2014,1,0,,2,0.4,0.4,0,"east, not tagged",
3,113C,,,,,,,2014,1,0,,1.2,0.4,0.4,0,"west, not tagged",
3,113D,,,,,,,2014,1,0,,1.8,0.5,0.4,0,,
3,89A,0,2013,10,6,6,0,2014,0,0,1,11,13,7,0,,
3,89C,0,2013,10,5,2,0,2014,0,0,1,16,6,5,0,,
3,89D,0,2013,7,2,2,0,2014,0,0,1,10,5,5,0,,
3,94A,0,2013,17,11,5,0,2014,0,0,1,24,13,12,0,,
3,94B,0,2013,22,11,4,0,2014,0,0,1,28,17,5,0,,
3,94C,0,2013,6,1,1,0,2014,0,0,1,9,2,1,0,5 dead plants in sibling cluster,
4,108A,,,,,,,2014,0,1,,12,3,3,0,,
4,108B,,,,,,,2014,0,1,,8,8,3.5,0,,
4,34X,0,2013,41,39,28,0,2014,0,0,1,46,44,29,0,,
4,34Y,0,2013,80,62,55,13,2014,0,0,1,73,77,58,5,,
4,59X,0,2013,56,44,33,0,2014,0,0,1,69,48,36,0,starred? - missing,
4,59Z2,0,2013,4,3,1,0,2014,0,0,0,,,,,,
4,TR10,1,2013,32,26,24,0,2014,0,0,1,38,44,28,0,,
4,TR11,1,2013,30,39,12,0,2014,0,0,1,40,39,25,0,Phenogaster - likely ant sp.,
4,TR13,1,2013,45,38,29,0,2014,0,0,1,52,32,21,0,"looks very ""droopy""",
4,TR14,1,2013,56,36,25,0,2014,0,0,1,72,28,27,0,,
4,TR2,1,2013,44,34,30,0,2014,0,0,1,45,35,27,0,,
4,TR3,1,2013,48,46,44,0,2014,0,0,1,57,52,39,0,,
4,TR4,1,2013,60,56,33,0,2014,0,0,1,73,55,55,0,2 NS look like they were eaten,
4,TR5,1,2013,16,23,19,0,2014,0,0,1,41,42,31,0,,
4,TR6,1,2013,28,33,27,0,2014,0,0,1,33,47,34,0,,
4,TR7,1,2013,25,28,20,0,2014,0,0,1,28,33,26,0,,
4,TR9,1,2013,39,29,21,0,2014,0,0,1,43,46,27,0,,
6,19X,0,2013,111,92,86,6,2014,0,0,1,104,97,91,8,,
6,19Y,0,2013,118,75,35,0,2014,0,0,1,125,87,66,1,1-NP-ad,
6,27X,0,2013,123,102,95,7,2014,0,0,1,119,115,96,44,,
6,27Y,0,2013,49,40,22,0,2014,0,0,1,66,39,36,0,2-NP-juv,
6,39X,0,2013,93,113,39,3,2014,0,0,1,102,130,31,8,,
6,39Y,0,2013,53,78,51,0,2014,0,0,1,60,85,50,2,"T, 1/2 plant dead",
6,57X,0,2013,25,14,6,0,2014,0,0,1,35,19,13,0,,
6,57Y,0,2013,43,11,10,0,2014,0,0,1,39,28,14,0,"unknown, red and black ant",
6,71A,0,2013,12,5,4,0,2014,0,0,1,16,11,7,0,,
6,74A,0,2013,19,13,7,0,2014,0,0,1,30,18,13,0,,
6,74B,0,2013,7,3,2,0,2014,0,0,1,12,4,2,0,,
6,83A,,2013,13,7,5,0,2014,0,0,1,16,6,5.5,0,"A and B look like siblings, but A is much larger",
6,83B,,2013,8,4,2,0,2014,0,0,1,9,6.5,2,0,"A and B look like siblings, but A is much larger",
6,88A,,,,,,,2014,0,1,,18,9,8,0,,
6,88B,,,,,,,2014,0,1,,4.5,1,1,0,,
7,56A,0,2013,21,11,5,0,2014,0,0,1,28,21,21,0,,
7,56B,0,2013,8,5,3,0,2014,0,0,1,13,14,10,0,,
7,78A,,2013,,,,,2014,1,0,,0.5,0.3,0.3,0,,
7,78B,,2013,,,,,2014,1,0,,1,0.5,0.5,0,maybe 1 year old,
7,80A,,2013,,,,,2014,0,1,,2.5,0.5,0.5,0,"maybe 1 year old, biggest in cluster",
7,80B,,2013,,,,,2014,0,1,,3.5,0.5,0.5,0,maybe 1 year old,
7,80C,,2013,,,,,2014,0,1,,2.5,0.5,0.5,0,"maybe 1 year old, smallest in cluster",
7,80D,,2013,,,,,2014,0,1,,2,0.5,0.5,0,"maybe 1 year old, not individually tagged",
7,80E,,2013,,,,,2014,0,1,,,,,,"maybe 1 year old, not individually tagged",
7,80F,,2013,,,,,2014,0,1,,,,,,"maybe 1 year old, not individually tagged",
7,80G,,2013,,,,,2014,0,1,,,,,,"maybe 1 year old, not individually tagged",
7,80H,,2013,,,,,2014,0,1,,,,,,"maybe 1 year old, not individually tagged",
7,80I,,2013,,,,,2014,0,1,,,,,,,
7,81A,,2013,,,,,2014,1,0,,2,0.5,0.5,0,,
7,81B,,2013,,,,,2014,1,0,,3.25,0.5,0.5,0,,
7,81C,,2013,,,,,2014,1,0,,2,0.5,0.5,0,,
7,81D,,2013,,,,,2014,1,0,,2.25,0.5,0.5,0,not individually tagged,
7,81E,,2013,,,,,2014,1,0,,,,,,not individually tagged,
7,81F,,2013,,,,,2014,1,0,,,,,,,
8,75A,0,2013,13,6,3,0,2014,0,0,1,36,12,15,0,pulled tag,
8,75B,0,2013,2.5,0.5,0.5,0,2014,0,0,0,,,,,,
1,1,0,2014,80,87,82,1,2015,,0,1,92,89,76,3,,
1,3,0,2014,35,22,15,0,2015,,0,1,44,30,19,0,,
1,4,0,2014,58,68,61,0,2015,,0,1,63,81,57,0,,
1,5,0,2014,46,31,24,0,2015,,0,1,38,40,39,0,,
1,6,0,2014,42,37,27,0,2015,,0,1,60,41,30,0,,
1,8,0,2014,51,31,24,0,2015,,0,1,51,45,32,0,,
1,9,0,2014,85,72,63,3,2015,,0,1,92,80,76,0,,
1,11,0,2014,48,32,24,0,2015,,0,1,60,34,31,0,,
1,12,0,2014,5,2,2,0,2015,,0,0,,,,,,
1,13,0,2014,77,78,52,0,2015,,0,1,77,111,46,0,,
1,15,0,2014,38,40,19,0,2015,,0,1,48,43,22,0,"has two tags - one for 1-15, 1-6 for the other",
1,16,0,2014,54,71,19,0,2015,,0,1,91,73,31,0,,
1,17,0,2014,16,16,4,0,2015,,0,1,10,2,2,0,barely alive,
1,20,0,2014,107,59,56,2,2015,,0,1,115,56,48,0,,
1,23,0,2014,109,72,51,2,2015,,0,1,112,69,60,1,1 liom,
1,24,0,2014,78,57,56,5,2015,,0,1,78,51,37,0,,
1,25,0,2014,25,59,44,0,2015,,0,1,79,49,46,0,,
1,26,0,2014,75,63,38,0,2015,,0,1,77,66,44,0,,
1,29,0,2014,32,19,16,0,2015,,0,1,36,23,19,0,,
1,30,0,2014,37,23,12,0,2015,,0,1,41,35,11.5,0,,
1,32,0,2014,56,38,34,0,2015,,0,1,59,47,33,2,,
1,33,0,2014,24,31,36,0,2015,,0,1,34,29,26,0,,
1,34,0,2014,111,81,77,1,2015,,0,1,115,88,79,0,1-pent-ad,
1,35,0,2014,97,62,42,12,2015,,0,1,95,74,52,0,,
1,38,0,2014,106,97,76,37,2015,,0,1,112,84,58,1,1-pent-ad,
1,39,0,2014,53,47,32,0,2015,,0,1,45,41,27,0,,
1,41,0,2014,95,78,78,23,2015,,0,1,91,97,79,22,,
1,42,0,2014,109,72,71,8,2015,,0,1,103,77,73,2,,
1,43,0,2014,85,93,67,13,2015,,0,1,88,96,78,6,,
1,44,0,2014,63,40,29,1,2015,,0,1,67,52,33,0,,
1,45,0,2014,89,85,56,4,2015,,0,1,100,100,63,5,,
1,48,0,2014,15,10,4,0,2015,,0,0,,,,,,
1,51,0,2014,23,16,9,0,2015,,0,1,18,21,11,0,,
1,52,0,2014,111,56,38,8,2015,,0,1,113,79,41,2,,
1,54,0,2014,89,89,54,22,2015,,0,1,98,92,59,2,,
1,55,0,2014,95,61,45,10,2015,,0,1,94,80,54,16,,
1,56,0,2014,53,44,43,0,2015,,0,1,60,51,43,0,,
1,57,0,2014,18,11,7,0,2015,,0,1,23,14,7,0,,
1,59,0,2014,96,85,41,23,2015,,0,1,99,87,67,0,re-tagged plant (broken re-used),
1,60,0,2014,94,55,42,1,2015,,0,1,95,61,52,0,,
1,62,0,2014,25,23,19,0,2015,,0,1,32,23,22,0,,
1,64,0,2014,17,24,21,0,2015,,0,1,21,28,23,0,,
1,66,0,2014,88,29,28,0,2015,,0,1,99,33,31,1,,
1,67,0,2014,80,28,24,0,2015,,0,1,77,29,18,0,,
1,68,0,2014,36,29,23,0,2015,,0,1,22,19,6,0,,
1,70,0,2014,23,20,18,0,2015,,0,1,41,23,18,0,,
1,74,0,2014,7,6,6,0,2015,,0,1,9,9,4,0,,
1,77,0,2014,12,6,3,0,2015,,0,1,13,7,5,0,,
1,78,0,2014,31,28,21,0,2015,,0,1,35,27,17,0,,
1,79,0,2014,19,18,10,0,2015,,0,1,29,21,5,0,,
1,80,0,2014,31,21,16,1,2015,,0,1,36,34,25,0,1 camp ,
1,81,,,,,,,2015,,0,1,12,5,2,0,"back from the dead, must have been mis-ID'd as dead. Not doing well, but it was definitely alive in 2014",
1,83,,2014,17,19,8,0,2015,,0,1,24,20,12,0,1 aph,
1,84,,2014,15,8,4.5,0,2015,,0,1,19,10,4,0,,
1,85,,2014,24,13,8,0,2015,,0,1,26,15,10,0,,
1,86,,2014,28,20,9,0,2015,,0,1,41,31,20,0,,
1,87,,2014,6,3.5,3,0,2015,,0,1,6,4,2,0,next to 17,
1,88,,2014,8,7,2,0,2015,,0,0,,,,,,
1,89,,2014,15,12,5,0,2015,,0,1,12,11,6,0,,
1,90,,2014,21,13,8,0,2015,,0,1,24,15,13,0,mislabeled plant (4-90),
1,91,,2014,16,16,13,0,2015,,0,1,29,22,17,0,,
1,94,,2014,20,16,8,0,2015,,0,1,22,7,6,0,,
1,95,,2014,6,3,3,0,2015,,0,1,10,3,1,0,,
1,96,,2014,17,10,9,0,2015,,0,1,16,11,11,0,,
1,97,,2014,8,6,5,0,2015,,0,1,15,14,6,0,,
1,98,,2014,6,4.5,2,0,2015,,0,1,12,6,2,0,,
1,118,,,,,,,2015,0,1,,11.5,2,2,0,,
1,119,,,,,,,2015,0,1,,50,18,14,0,hidden in nolina,
1,121,,,,,,,2015,0,1,,13,11,6,0,,
1,122,,,,,,,2015,0,1,,17,17,12,0,,
1,120A,,,,,,,2015,0,1,,6,5,2.5,0,"right on plot boarder, could have been intentionally skipped?",
1,120B,,,,,,,2015,1,1,,2.5,0.5,0.5,0,"very small, but next to older plant",
1,19A,0,2014,79,62,44,4,2015,,0,1,85,83,35,0,,
1,19B,0,2014,82,40,26,1,2015,,0,1,92,38,29,4,1 spider (blk and white),
1,51B,,2014,18,26,4,0,2015,,0,1,22,28,7,0,,
1,53X,0,2014,74,36,30,5,2015,,0,1,71,41,13,0,,
1,53Y,0,2014,67,58,35,0,2015,,0,1,73,76,48,0,1 black weevil,
1,63A,0,2014,47,46,29,0,2015,,0,1,63,58,52,0,,
1,63B,0,2014,34,27,20,0,2015,,0,1,38,26,19,0,,
1,69B,0,2014,14,5,6,0,2015,,0,1,7,7,4.5,0,,
1,69C,0,2014,14,16,12,0,2015,,0,1,29,12,8,0,,
1,73C,0,2014,8,7,5,0,2015,,0,1,8,6,3,0,,
1,73D,0,2014,8,5,2,0,2015,,0,1,8,3,1,0,,
1,75A,0,2014,37,33,34,0,2015,,0,1,44,45,29,0,,
1,75B,0,2014,30,35,10,0,2015,,0,1,36,24,16,0,,
1,82A,0,2014,18,8,6,0,2015,,0,1,29,15,5,0,,
1,82B,0,2014,7,4,2,0,2015,,0,1,12,7,2,0,,
1,82C,0,2014,10,3,2,0,2015,,0,1,12,2,1.5,0,,
1,92A,,2014,6,2.5,1,0,2015,,0,1,7,5,1.5,0,,
1,92B,,2014,8,3,2,0,2015,,0,1,9,7,3,0,"was missing tag, but in correct spot",
1,TR1,1,2014,46,41,40,0,2015,,0,1,59,54,37,0,,
1,TR11,1,2014,43,23,14,0,2015,,0,1,47,27,17,0,,
1,TR12,1,2014,60,41,30,0,2015,,0,1,63,41,32,0,,
1,TR13,1,2014,22,21,14,0,2015,,0,1,40,34,30,0,,
1,TR2,1,2014,49,40,25,1,2015,,0,1,62,37,27,1,,
1,TR3,1,2014,54,34,28,0,2015,,0,1,63,40,33,0,,
1,TR5,1,2014,33,19,11,0,2015,,0,1,23,22,14,0,,
1,TR8,1,2014,48,33,26,0,2015,,0,1,77,41,29,0,,
1,TR9,1,2014,47,41,4,0,2015,,0,1,66,53,36,0,,
2,1,0,2014,62,52,40,0,2015,,0,1,69,56,44,2,,
2,2,0,2014,69,41,40,0,2015,,0,1,77,48,48,0,,
2,3,0,2014,41,49,40,0,2015,,0,1,40,52,34,1,,
2,5,0,2014,20,14,5,0,2015,,0,1,22,8,5,0,,
2,8,0,2014,134,142,157,11,2015,,0,1,136,190,102,54,,
2,9,0,2014,80,82,68,4,2015,,0,1,75,85,63,3,1 liom ant,
2,11,0,2014,83,76,76,8,2015,,0,1,90,88,88,8,,
2,13,0,2014,115,78,53,23,2015,,0,1,93,85,55,13,,
2,16,0,2014,61,45,26,0,2015,,0,1,59,45,33,3,,
2,17,0,2014,86,77,77,0,2015,,0,1,93,84,72,5,,
2,18,0,2014,26,12,12,0,2015,,0,1,38,21,13,0,,
2,19,0,2014,74,55,45,0,2015,,0,1,82,65,49,4,,
2,21,0,2014,69,76,47,0,2015,,0,1,75,73,46,2,,
2,22,0,2014,42,23,18,0,2015,,0,1,45,20,19,0,,
2,24,0,2014,111,69,60,1,2015,,0,1,104,84,70,8,,
2,25,0,2014,105,103,91,2,2015,,0,1,122,109,91,2,,
2,27,0,2014,36,42,17,0,2015,,0,1,42,41,30,0,,
2,31,0,2014,128,85,55,0,2015,,0,1,112,80,64,5,,
2,34,0,2014,14,14,3,0,2015,,0,0,,,,,,
2,35,0,2014,21,4,11,0,2015,,0,1,37,33,13,0,slant measurement,
2,36,0,2014,93,55,47,1,2015,,0,1,95,60,52,5,,
2,37,0,2014,108,86,58,2,2015,,0,1,109,97,59,15,,
2,42,0,2014,75,66,48,0,2015,,0,1,78,67,29,1,,
2,45,0,2014,114,75,58,10,2015,,0,1,121,110,45,18,"4 crem, 1 ladybug, 1 spider",
2,46,0,2014,76,66,41,0,2015,,0,1,76,64,43,0,,
2,47,0,2014,68,52,44,1,2015,,0,1,75,52,45,2,,
2,48,0,2014,57,53,36,0,2015,,0,1,72,61,53,0,,
2,49,0,2014,119,74,60,0,2015,,0,1,82,83,67,4,,
2,51,0,2014,94,51,60,2,2015,,0,1,106,80,64,7,,
2,52,0,2014,34,20,14,0,2015,,0,1,40,30,17,0,,
2,53,0,2014,25,13,12,0,2015,,0,1,27,15,13,0,,
2,54,0,2014,47,44,44,1,2015,,0,1,63,50,44,0,,
2,55,0,2014,34,49,36,0,2015,,0,1,47,61,32,0,,
2,56,0,2014,72,49,31,0,2015,,0,1,73,57,42,2,"right side of a boulder, facing mountain",
2,57,0,2014,100,46,44,0,2015,,0,1,84,60,42,0,,
2,58,0,2014,52,46,40,0,2015,,0,1,62,58,47,,,
2,59,0,2014,31,13,8,0,2015,,0,1,21,9,7,0,,
2,61,0,2014,20,13,7,0,2015,,0,1,22,22,19,0,,
2,64,0,2014,20,14,11,0,2015,,0,0,,,,,,
2,66,,2014,10,1.5,1.5,0,2015,,0,1,13,2,1,0,barely alive,
2,68,0,2014,58,41,33,0,2015,,0,1,77,53,45,5,measured the oblique height,
2,69,,2014,24,18,7,0,2015,,0,1,7,5,3,0,,
2,70,,2014,73,64,34,0,2015,,0,,,,,,,
2,71,,2014,,,,,2015,,0,,,,,,,
2,72,,2014,25,13,5,0,2015,,0,1,37,23,16,0,,
2,73,,2014,18,14,10,0,2015,,0,1,20,15,13,0,,
2,74,,2014,19,25,14,0,2015,,0,,,,,,not found,
2,75,,2014,15,9,8,0,2015,,0,1,18,15,8,0,,
2,76,,2014,12,9,6,0,2015,,0,1,9,9,8,0,,
2,77,,2014,14,14,8,0,2015,,0,0,,,,,,
2,78,,2014,7,3,1.5,0,2015,,0,1,12,5,4.5,0,,
2,79,,2014,7,3,0,0,2015,,0,1,7,5,1,0,not found,
2,82,,2014,17,7,6,0,2015,,0,1,15,16,13,0,,
2,83,,2014,12,4.5,2,0,2015,,0,1,16,8,8,0,,
2,84,,2014,24,13,10,0,2015,,0,1,29,15,13,0,,
2,85,,2014,1,0.5,0.5,0,2015,,0,,,,,,"cannot find plant, floating tag",
2,87,,2014,0.5,0.5,0.5,0,2015,,0,0,,,,,,
2,88,,2014,7,15,7,0,2015,,0,1,13,21,12,0,,
2,89,,2014,2,0.5,0.5,0,2015,,0,1,3.5,0.5,0.5,0,,
2,90,,2014,16,12,7,0,2015,,0,1,22,18,12,0,,
2,91,,2014,18,9.5,2,0,2015,,0,1,22,18,7,0,,
2,92,,2014,8,4,3,0,2015,,0,0,,,,,,
2,93,,,,,,,2015,0,1,,13,10,6,0,,
2,96,,,,,,,2015,0,1,,19,8,3,0,,
2,97,,,,,,,2015,0,1,,19,8,6,0,,
2,71A,,2014,17,9.5,3,0,2015,,0,1,23,14,7,0,,
2,71B,,2014,10,9.5,2,0,2015,,0,1,14,12,2,0,,
2,80A,,2014,7,4,1.5,0,2015,,0,1,14,9,6,0,,
2,80B,,2014,10,3.5,3.5,0,2015,,0,1,14,10,8,0,,
2,80C,,2014,10,6.5,3,0,2015,,0,1,17,11,9,0,,
