"site","transect","subQuadrat","ID","fireYear","size","sizeNext","fl","fs","fps","surv","sds","time","TSFcont","TSF","LS","stage","stageNext","abTot","abRepro","abLarge"
"SierraCarbonera",3,2,"CM3.2.10",2005,4.71849887129509,NA,1,1,4,"0",NA,2012,7,">three","LG","SR",NA,9,9,7
"SierraCarbonera",3,3,"CM3.3.2",2005,4.90527477843843,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,1,1,1
"SierraCarbonera",3,9,"CM3.9.1",2005,4.43081679884331,NA,1,1,2,"0",NA,2012,7,">three","LG","SR",NA,9,9,8
"SierraCarbonera",3,9,"CM3.9.2",2005,5.5834963087817,5.78382518232974,1,1,4,"1",NA,2012,7,">three","LG","LR","LR",9,9,8
"SierraCarbonera",3,9,"CM3.9.3",2005,4.969813299576,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,9,9,8
"SierraCarbonera",3,9,"CM3.9.4",2005,4.71849887129509,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,9,9,8
"SierraCarbonera",3,9,"CM3.9.6",2005,4.78749174278205,NA,1,1,2,"0",NA,2012,7,">three","LG","SR",NA,9,9,8
"SierraCarbonera",3,9,"CM3.9.7",2005,5.2040066870768,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,9,9,8
"SierraCarbonera",3,9,"CM3.9.8",2005,4.64439089914137,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,9,9,8
"SierraCarbonera",3,9,"CM3.9.9",2005,5.2040066870768,NA,1,2,2,"0",NA,2012,7,">three","LG","SR",NA,9,9,8
"SierraCarbonera",3,9,"CM3.9.12",2005,5.8171111599632,NA,1,2,2,"0",NA,2012,7,">three","LG","LR",NA,9,9,8
"SierraCarbonera",3,10,"CM3.10.1",2005,5.39362754635236,NA,1,1,5,"0",NA,2012,7,">three","LG","SR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.2",2005,5.19295685089021,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.3",2005,5.31811999384422,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.4",2005,5.77765232322266,NA,1,1,5,"0",NA,2012,7,">three","LG","LR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.6",2005,6.52209279817015,5.78382518232974,1,2,5,"1",NA,2012,7,">three","LG","LR","LR",15,13,13
"SierraCarbonera",3,10,"CM3.10.7",2005,6.16331480403464,NA,1,2,5,"0",NA,2012,7,">three","LG","LR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.9",2005,5.37527840768417,NA,1,1,2,"0",NA,2012,7,">three","LG","SR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.10",2005,4.51085950651685,NA,1,1,2,"0",NA,2012,7,">three","LG","SR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.11",2005,4.56434819146784,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.12",2005,5.54517744447956,NA,1,1,5,"0",NA,2012,7,">three","LG","LR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.13",2005,4.49980967033027,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.14",2005,5.27299955856375,NA,1,1,4,"0",NA,2012,7,">three","LG","SR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.15",2005,5.31811999384422,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.16",2005,5.07517381523383,NA,0,NA,NA,"0",NA,2012,7,">three","LG","J",NA,15,13,13
"SierraCarbonera",3,10,"CM3.10.17",2005,4.18965474202643,NA,0,NA,NA,"0",4.18965474202643,2012,7,">three","LG","SD",NA,15,13,13
"SierraCarbonera",4,1,"CM4.1.1",2005,4.24849524204936,NA,0,NA,NA,"0",4.24849524204936,2012,7,">three","LG","SD",NA,1,0,0
"SierraCarbonera",4,2,"CM4.2.1",2005,5.50938833662798,NA,1,2,1,"0",NA,2012,7,">three","LG","LR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.2",2005,4.71849887129509,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.4",2005,4.71849887129509,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.5",2005,4.78749174278205,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.6",2005,4.90527477843843,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.7",2005,5.71702770140622,NA,1,2,2,"0",NA,2012,7,">three","LG","LR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.8",2005,4.64439089914137,4.14313472639153,0,NA,NA,"1",NA,2012,7,">three","LG","J","SR",15,14,13
"SierraCarbonera",4,2,"CM4.2.9",2005,5.27299955856375,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.11",2005,4.38202663467388,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.13",2005,4.79579054559674,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.14",2005,5.19295685089021,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.17",2005,5.31811999384422,NA,1,1,2,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.19",2005,5.13579843705026,NA,1,1,2,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.22",2005,5.41164605185504,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,2,"CM4.2.23",2005,2.30258509299405,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,15,14,13
"SierraCarbonera",4,3,"CM4.3.3",2005,4.59511985013459,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,4,3,4
"SierraCarbonera",4,3,"CM4.3.4",2005,5.39816270151775,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,4,3,4
"SierraCarbonera",4,3,"CM4.3.8",2005,6.48616078894409,6.81563999007433,1,2,2,"1",NA,2012,7,">three","LG","LR","LR",4,3,4
"SierraCarbonera",4,3,"CM4.3.10",2005,4.59511985013459,NA,0,NA,NA,"0",4.59511985013459,2012,7,">three","LG","J",NA,4,3,4
"SierraCarbonera",4,6,"CM4.6.1",2005,5.17048399503815,NA,1,2,2,"0",NA,2012,7,">three","LG","SR",NA,1,1,1
"SierraCarbonera",4,7,"CM4.7.2",2005,5.10594547390058,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,8,8,7
"SierraCarbonera",4,7,"CM4.7.3",2005,5.01063529409626,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,8,8,7
"SierraCarbonera",4,7,"CM4.7.4",2005,5.23110861685459,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,8,8,7
"SierraCarbonera",4,7,"CM4.7.5",2005,4.68213122712422,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,8,8,7
"SierraCarbonera",4,7,"CM4.7.6",2005,4.71849887129509,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,8,8,7
"SierraCarbonera",4,7,"CM4.7.8",2005,4.76217393479776,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,8,8,7
"SierraCarbonera",4,7,"CM4.7.9",2005,4.47733681447821,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,8,8,7
"SierraCarbonera",4,7,"CM4.7.10",2005,5.28826703069454,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,8,8,7
"SierraCarbonera",4,8,"CM4.8.2",2005,5.37527840768417,NA,1,1,6,"0",NA,2012,7,">three","LG","SR",NA,2,2,2
"SierraCarbonera",4,8,"CM4.8.3",2005,4.51085950651685,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,2,2,2
"SierraCarbonera",4,10,"CM4.10.2",2005,4.64439089914137,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,8,8,8
"SierraCarbonera",4,10,"CM4.10.3",2005,4.86753445045558,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,8,8,8
"SierraCarbonera",4,10,"CM4.10.5",2005,5.39816270151775,NA,0,NA,NA,"0",NA,2012,7,">three","LG","SR",NA,8,8,8
"SierraCarbonera",4,10,"CM4.10.6",2005,5.8636311755981,NA,1,2,2,"0",NA,2012,7,">three","LG","LR",NA,8,8,8
"SierraCarbonera",4,10,"CM4.10.7",2005,5.27811465923052,NA,1,1,1,"0",NA,2012,7,">three","LG","SR",NA,8,8,8
"SierraCarbonera",4,10,"CM4.10.9",2005,5.13579843705026,NA,1,1,3,"0",NA,2012,7,">three","LG","SR",NA,8,8,8
"SierraCarbonera",4,10,"CM4.10.10",2005,4.9416424226093,NA,1,1,2,"0",NA,2012,7,">three","LG","SR",NA,8,8,8
"SierraCarbonera",4,10,"CM4.10.11",2005,6.29156913955832,NA,1,2,5,"0",NA,2012,7,">three","LG","LR",NA,8,8,8
"Retin",1,1,"RO1.1.1",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2012,16,">three","HG","SD",NA,3,0,0
"Retin",1,1,"RO1.1.2",1996,4.02535169073515,NA,0,NA,NA,"0",4.02535169073515,2012,16,">three","HG","SD",NA,3,0,0
"Retin",1,1,"RO1.1.3",1996,3.04452243772342,NA,0,NA,NA,"0",3.04452243772342,2012,16,">three","HG","SD",NA,3,0,0
"Retin",1,4,"RO1.4.2",1996,3.87120101090789,NA,0,NA,NA,"0",3.87120101090789,2012,16,">three","HG","SD",NA,2,0,0
"Retin",1,4,"RO1.4.3",1996,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2012,16,">three","HG","SD",NA,2,0,0
"Retin",1,6,"RO1.6.2",1996,5.5834963087817,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,17,9,9
"Retin",1,6,"RO1.6.10",1996,6.04025471127741,NA,1,1,9,"0",NA,2012,16,">three","HG","LR",NA,17,9,9
"Retin",1,6,"RO1.6.11",1996,5.82894561761021,NA,1,1,5,"0",NA,2012,16,">three","HG","LR",NA,17,9,9
"Retin",1,6,"RO1.6.13",1996,4.17438726989564,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,17,9,9
"Retin",1,6,"RO1.6.14",1996,5.23110861685459,NA,1,1,3,"0",NA,2012,16,">three","HG","SR",NA,17,9,9
"Retin",1,6,"RO1.6.16",1996,4.58496747867057,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,17,9,9
"Retin",1,6,"RO1.6.17",1996,2.89037175789616,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,17,9,9
"Retin",1,6,"RO1.6.21",1996,5.13579843705026,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,17,9,9
"Retin",1,6,"RO1.6.24",1996,5.41164605185504,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,17,9,9
"Retin",1,6,"RO1.6.31",1996,3.73766961828337,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,17,9,9
"Retin",1,6,"RO1.6.32",1996,3.3322045101752,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,17,9,9
"Retin",1,6,"RO1.6.37",1996,5.27811465923052,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,17,9,9
"Retin",1,6,"RO1.6.39",1996,5.66296048013595,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,17,9,9
"Retin",1,6,"RO1.6.41",1996,4.14313472639153,NA,0,NA,NA,"0",4.14313472639153,2012,16,">three","HG","SD",NA,17,9,9
"Retin",1,6,"RO1.6.42",1996,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2012,16,">three","HG","SD",NA,17,9,9
"Retin",1,6,"RO1.6.43",1996,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2012,16,">three","HG","SD",NA,17,9,9
"Retin",1,6,"RO1.6.44",1996,3.3322045101752,NA,0,NA,NA,"0",3.3322045101752,2012,16,">three","HG","SD",NA,17,9,9
"Retin",1,7,"RO1.7.8",1996,6.08677472691231,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,5,5,5
"Retin",1,7,"RO1.7.11",1996,5.77765232322266,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,5,5,5
"Retin",1,7,"RO1.7.12",1996,4.86753445045558,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,5,5,5
"Retin",1,7,"RO1.7.13",1996,5.99146454710798,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,5,5,5
"Retin",1,7,"RO1.7.14",1996,5.04985600724954,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,5,5,5
"Retin",1,8,"RO1.8.1",1996,7.15539630189673,NA,1,4,4,"0",NA,2012,16,">three","HG","LR",NA,5,3,4
"Retin",1,8,"RO1.8.2",1996,7.42595365707754,NA,1,2,2,"0",NA,2012,16,">three","HG","LR",NA,5,3,4
"Retin",1,8,"RO1.8.3",1996,6.42971947803914,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,5,3,4
"Retin",1,8,"RO1.8.4",1996,4.86753445045558,NA,0,NA,NA,"0",4.86753445045558,2012,16,">three","HG","J",NA,5,3,4
"Retin",1,8,"RO1.8.5",1996,2.77258872223978,NA,0,NA,NA,"0",2.77258872223978,2012,16,">three","HG","SD",NA,5,3,4
"Retin",2,2,"RO2.2.3",1996,5.8636311755981,NA,1,1,4,"0",NA,2012,16,">three","HG","LR",NA,1,1,1
"Retin",2,3,"RO2.3.1",1996,3.58351893845611,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,6,2,4
"Retin",2,3,"RO2.3.2",1996,5.59842195899838,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,6,2,4
"Retin",2,3,"RO2.3.4",1996,5.65248918026865,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,6,2,4
"Retin",2,3,"RO2.3.5",1996,5.77765232322266,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,6,2,4
"Retin",2,3,"RO2.3.8",1996,3.98898404656427,NA,0,NA,NA,"0",3.98898404656427,2012,16,">three","HG","SD",NA,6,2,4
"Retin",2,3,"RO2.3.9",1996,5.12396397940326,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,6,2,4
"Retin",2,4,"RO2.4.1",1996,5.66296048013595,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,3,3,3
"Retin",2,4,"RO2.4.3",1996,5.42934562895444,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,3,3,3
"Retin",2,4,"RO2.4.4",1996,5.8636311755981,NA,1,1,3,"0",NA,2012,16,">three","HG","LR",NA,3,3,3
"Retin",2,7,"RO2.7.1",1996,5.66296048013595,NA,1,1,6,"0",NA,2012,16,">three","HG","LR",NA,6,6,6
"Retin",2,7,"RO2.7.2",1996,5.31811999384422,NA,1,1,5,"0",NA,2012,16,">three","HG","SR",NA,6,6,6
"Retin",2,7,"RO2.7.4",1996,4.64439089914137,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,6,6,6
"Retin",2,7,"RO2.7.11",1996,5.79909265446053,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,6,6,6
"Retin",2,7,"RO2.7.12",1996,4.68213122712422,5.04985600724954,0,NA,NA,"1",NA,2012,16,">three","HG","SR","SR",6,6,6
"Retin",2,7,"RO2.7.21",1996,5.59842195899838,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,6,6,6
"Retin",3,1,"RO3.1.3",1996,4.58496747867057,4.58496747867057,0,NA,NA,"1",NA,2012,16,">three","HG","SR","SR",2,1,1
"Retin",3,1,"RO3.1.6",1996,2.99573227355399,5.12396397940326,0,NA,NA,"1",2.99573227355399,2012,16,">three","HG","SD","J",2,1,1
"Retin",3,2,"RO3.2.1",1996,3.40119738166216,NA,0,NA,NA,"0",3.40119738166216,2012,16,">three","HG","SD",NA,1,0,0
"Retin",3,3,"RO3.3.8",1996,3.55534806148941,NA,0,NA,NA,"0",3.55534806148941,2012,16,">three","HG","SD",NA,4,0,0
"Retin",3,3,"RO3.3.9",1996,4.02535169073515,NA,0,NA,NA,"0",4.02535169073515,2012,16,">three","HG","SD",NA,4,0,0
"Retin",3,3,"RO3.3.10",1996,3.58351893845611,NA,0,NA,NA,"0",3.58351893845611,2012,16,">three","HG","SD",NA,4,0,0
"Retin",3,3,"RO3.3.11",1996,3.68887945411394,NA,0,NA,NA,"0",3.68887945411394,2012,16,">three","HG","SD",NA,4,0,0
"Retin",3,4,"RO3.4.2",1996,4.90527477843843,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,9,4,6
"Retin",3,4,"RO3.4.5",1996,3.87120101090789,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,9,4,6
"Retin",3,4,"RO3.4.9",1996,5.19295685089021,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,9,4,6
"Retin",3,4,"RO3.4.11",1996,6.45833828334479,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,9,4,6
"Retin",3,4,"RO3.4.12",1996,4.68213122712422,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,9,4,6
"Retin",3,4,"RO3.4.13",1996,4.14313472639153,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,9,4,6
"Retin",3,4,"RO3.4.14",1996,3.98898404656427,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,9,4,6
"Retin",3,4,"RO3.4.16",1996,5.8348107370626,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,9,4,6
"Retin",3,4,"RO3.4.17",1996,5.31811999384422,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,9,4,6
"Retin",3,5,"RO3.5.9",1996,5.39816270151775,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,15,1,1
"Retin",3,5,"RO3.5.13",1996,4.0943445622221,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,15,1,1
"Retin",3,5,"RO3.5.15",1996,3.40119738166216,NA,0,NA,NA,"0",3.40119738166216,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.16",1996,3.40119738166216,NA,0,NA,NA,"0",3.40119738166216,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.17",1996,2.89037175789616,NA,0,NA,NA,"0",2.89037175789616,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.18",1996,3.3322045101752,NA,0,NA,NA,"0",3.3322045101752,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.19",1996,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.20",1996,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.21",1996,3.46573590279973,NA,0,NA,NA,"0",3.46573590279973,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.22",1996,3.55534806148941,NA,0,NA,NA,"0",3.55534806148941,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.23",1996,2.99573227355399,NA,0,NA,NA,"0",2.99573227355399,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.24",1996,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.25",1996,3.3322045101752,NA,0,NA,NA,"0",3.3322045101752,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.26",1996,3.68887945411394,NA,0,NA,NA,"0",3.68887945411394,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,5,"RO3.5.27",1996,3.2188758248682,NA,0,NA,NA,"0",3.2188758248682,2012,16,">three","HG","SD",NA,15,1,1
"Retin",3,6,"RO3.6.9",1996,5.78074351579233,NA,1,1,5,"0",NA,2012,16,">three","HG","LR",NA,2,1,1
"Retin",3,6,"RO3.6.10",1996,3.98898404656427,NA,0,NA,NA,"0",3.98898404656427,2012,16,">three","HG","SD",NA,2,1,1
"Retin",3,7,"RO3.7.2",1996,5.54126354515843,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,2,1,1
"Retin",3,7,"RO3.7.6",1996,3.55534806148941,NA,0,NA,NA,"0",3.55534806148941,2012,16,">three","HG","SD",NA,2,1,1
"Retin",3,8,"RO3.8.2",1996,3.3322045101752,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,15,4,6
"Retin",3,8,"RO3.8.3",1996,5.2040066870768,3.98898404656427,0,NA,NA,"1",NA,2012,16,">three","HG","J","SR",15,4,6
"Retin",3,8,"RO3.8.4",1996,4.9416424226093,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,15,4,6
"Retin",3,8,"RO3.8.7",1996,3.17805383034795,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,15,4,6
"Retin",3,8,"RO3.8.8",1996,3.98898404656427,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,15,4,6
"Retin",3,8,"RO3.8.9",1996,5.41164605185504,4.68213122712422,0,NA,NA,"1",NA,2012,16,">three","HG","SR","SR",15,4,6
"Retin",3,8,"RO3.8.11",1996,4.0943445622221,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,15,4,6
"Retin",3,8,"RO3.8.12",1996,5.59842195899838,NA,1,1,0,"0",NA,2012,16,">three","HG","LR",NA,15,4,6
"Retin",3,8,"RO3.8.17",1996,2.70805020110221,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,15,4,6
"Retin",3,8,"RO3.8.18",1996,5.77765232322266,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,15,4,6
"Retin",3,8,"RO3.8.20",1996,5.34710753071747,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,15,4,6
"Retin",3,8,"RO3.8.21",1996,3.17805383034795,3.98898404656427,0,NA,NA,"1",3.17805383034795,2012,16,">three","HG","SD","J",15,4,6
"Retin",3,8,"RO3.8.22",1996,4.18965474202643,NA,0,NA,NA,"0",4.18965474202643,2012,16,">three","HG","SD",NA,15,4,6
"Retin",3,8,"RO3.8.23",1996,3.3322045101752,4.56434819146784,0,NA,NA,"1",3.3322045101752,2012,16,">three","HG","SD","J",15,4,6
"Retin",3,8,"RO3.8.24",1996,3.55534806148941,4.43081679884331,0,NA,NA,"1",3.55534806148941,2012,16,">three","HG","SD","J",15,4,6
"Retin",3,9,"RO3.9.2",1996,5.12396397940326,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,10,8,9
"Retin",3,9,"RO3.9.3",1996,5.5834963087817,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,10,8,9
"Retin",3,9,"RO3.9.4",1996,4.76217393479776,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,10,8,9
"Retin",3,9,"RO3.9.5",1996,5.10594547390058,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,10,8,9
"Retin",3,9,"RO3.9.6",1996,5.39816270151775,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,10,8,9
"Retin",3,9,"RO3.9.7",1996,4.68213122712422,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,10,8,9
"Retin",3,9,"RO3.9.8",1996,1.38629436111989,4.96284463025991,0,NA,NA,"1",NA,2012,16,">three","HG","J","SR",10,8,9
"Retin",3,9,"RO3.9.11",1996,5.07517381523383,NA,1,1,1,"0",NA,2012,16,">three","HG","SR",NA,10,8,9
"Retin",3,9,"RO3.9.12",1996,5.29831736654804,NA,1,1,4,"0",NA,2012,16,">three","HG","SR",NA,10,8,9
"Retin",3,9,"RO3.9.13",1996,5.4553211153577,NA,1,1,5,"0",NA,2012,16,">three","HG","SR",NA,10,8,9
"Retin",3,10,"RO3.10.1",1996,6.08677472691231,NA,1,1,5,"0",NA,2012,16,">three","HG","LR",NA,1,1,1
"Retin",4,3,"RO4.3.1",1996,4.27666611901606,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,16,7,9
"Retin",4,3,"RO4.3.2",1996,5.23110861685459,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,16,7,9
"Retin",4,3,"RO4.3.3",1996,6.04025471127741,5.8171111599632,0,NA,NA,"1",NA,2012,16,">three","HG","LR","LR",16,7,9
"Retin",4,3,"RO4.3.5",1996,5.17048399503815,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,16,7,9
"Retin",4,3,"RO4.3.8",1996,5.75257263882563,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,16,7,9
"Retin",4,3,"RO4.3.9",1996,6.06842558824411,5.25749537202778,0,NA,NA,"1",NA,2012,16,">three","HG","LR","SR",16,7,9
"Retin",4,3,"RO4.3.10",1996,5.31811999384422,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,16,7,9
"Retin",4,3,"RO4.3.11",1996,5.65248918026865,NA,0,NA,NA,"0",NA,2012,16,">three","HG","LR",NA,16,7,9
"Retin",4,3,"RO4.3.12",1996,5.07517381523383,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,16,7,9
"Retin",4,3,"RO4.3.13",1996,4.83628190695148,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,16,7,9
"Retin",4,3,"RO4.3.14",1996,2.63905732961526,NA,0,NA,NA,"0",2.63905732961526,2012,16,">three","HG","SD",NA,16,7,9
"Retin",4,3,"RO4.3.15",1996,2.99573227355399,NA,0,NA,NA,"0",2.99573227355399,2012,16,">three","HG","SD",NA,16,7,9
"Retin",4,3,"RO4.3.16",1996,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2012,16,">three","HG","SD",NA,16,7,9
"Retin",4,3,"RO4.3.17",1996,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2012,16,">three","HG","SD",NA,16,7,9
"Retin",4,3,"RO4.3.18",1996,3.68887945411394,NA,0,NA,NA,"0",3.68887945411394,2012,16,">three","HG","SD",NA,16,7,9
"Retin",4,3,"RO4.3.19",1996,3.04452243772342,NA,0,NA,NA,"0",3.04452243772342,2012,16,">three","HG","SD",NA,16,7,9
"Retin",4,4,"RO4.4.4",1996,4.64439089914137,4.00733318523247,0,NA,NA,"1",NA,2012,16,">three","HG","SR","SR",30,9,15
"Retin",4,4,"RO4.4.6",1996,5.19295685089021,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,30,9,15
"Retin",4,4,"RO4.4.11",1996,5.47227067367148,NA,0,NA,NA,"0",NA,2012,16,">three","HG","SR",NA,30,9,15
"Retin",4,4,"RO4.4.14",1996,4.969813299576,NA,0,NA,NA,"0",NA,2012,16,">three","HG","J",NA,30,9,15
